filename	event_labels
42KdFvqD8gk_10_20	Cheering
9UOQURTg0gg_190_200	Singing
0Y54O8fk0_4_14_24	Speech,Car
3a_--bqQPRw_30_40	Helicopter
48lpcyiTxKc_310_320	Accordion
GGRYF9UPuXc_9_19	Blender
JykLCflwpls_10_20	Speech,Dog
MgtXDDcsWMk_60_70	Cat,Speech
G7STEcMSM5s_18_28	Fire_alarm
AOsYbfF9DJg_23_33	Motorcycle,Speech
5lg7tAt37Mc_290_300	Accordion
OCarn5FT_qs_30_40	Violin_fiddle,Speech
CAVFaqrHCWA_170_180	Helicopter
DAcIsXKfvaA_30_40	Singing,Speech
GaZhOF_ww4M_20_30	Cat,Speech
MG4MDWNFn9I_300_310	Vacuum_cleaner
DZ2OJ2BQEos_50_60	Chainsaw
39SokxxP2Ms_50_60	Speech,Car
1UReMqgfX20_30_40	Car
MlqBOJHmioY_30_40	Violin_fiddle,Speech
05WMSAdLpOo_30_40	Speech,Car
JrySkMM15vo_40_50	Cat,Speech
0w7kncie-Ps_30_40	Car
10Bvkxe3wPQ_30_40	Cheering
0vA5GwWRh0E_340_350	Violin_fiddle
77Jn4nNjcrM_47_57	Chainsaw
6XUTi0w3Wg0_0_10	Chainsaw,Speech
4kPq4Ff9HiA_90_100	Speech,Vacuum_cleaner
1TyVJ8q6evA_390_400	Car
H06cLcfXLN4_210_220	Basketball_bounce,Speech
8o1a1KpB6BI_290_300	Accordion
CoatsP76zFM_110_120	Lawn_mower
MdZS5fAlr9M_30_40	Singing,Speech
BMKvz8w8gZ0_30_40	Cello,Violin_fiddle
PBHeos9TGsU_10_20	Chicken_rooster
LoYpA6JSngY_460_470	Speech,Fire_alarm
JyoY4wvWJJA_30_40	Violin_fiddle,Speech
FpW4cgX_pd0_130_140	Singing
F8xpUnPcP7Y_10_20	Basketball_bounce,Speech
CLm9FYDRxsA_30_40	Helicopter
Ol1sNqE0WVk_310_320	Acoustic_guitar,Speech
NyeXXrngqRU_180_190	Acoustic_guitar,Speech
FX3I2YjnQfw_50_60	Singing
DagCGYdgX0o_130_140	Accordion
3yVmxTljXmc_30_40	Violin_fiddle
44_N9XcPBxo_30_40	Motorcycle
J2LjMdJPbHo_10_20	Chicken_rooster,Speech
H9F9qvYYdPA_40_50	Blender
NlDpQNgQI5k_30_40	Violin_fiddle,Speech
KVxLNJF7GzM_250_260	Speech,Dog
0gTgc47Q-d8_25_35	Car
NLy6BuugyeA_30_40	Violin_fiddle,Speech
DFdR4R3h70c_29_39	Violin_fiddle,Speech
4ixuPyfydH4_70_80	Violin_fiddle
EzE7FPYhzUI_10_20	Helicopter
K4VzXzZ7Ooo_30_40	Fire_alarm
302YO9s_U6k_30_40	Singing
A46GxwPu8Ho_20_30	Cello,Violin_fiddle
DKmrJy9iXlA_30_40	Singing,Speech
OqKeDCj0MEg_110_120	Singing,Speech
ASYgQQBsmqo_110_120	Speech,Dog
Dc8_ZU1zBhM_140_150	Motorcycle,Speech
HGH-qq7Hung_340_350	Helicopter
APFTR5YK-X8_260_270	Frying_(food)
FM9LgrmxjQ8_190_200	Lawn_mower,Speech
KckHyU6aDu4_30_40	Speech,Baby_cry_infant_cry
5PQzzYGAXB8_30_40	Lawn_mower,Motorcycle,Speech
DbzyDXv12V4_290_300	Basketball_bounce,Speech
AZuNNhFPNLo_30_40	Singing,Speech
F66nwjN6jfA_190_200	Chicken_rooster,Speech
IHwglIJaBBg_160_170	Basketball_bounce,Speech
1Gd1RdvsSMo_50_60	Chicken_rooster
6eNi23DfWaE_170_180	Cello,Violin_fiddle
HddmY8tdxP0_30_40	Motorcycle,Speech
HujVRxj3Cbc_40_50	Fire_alarm
0e9uPBBUN9k_0_10	Car
HyrBo1x-qlU_27_37	Speech,Baby_cry_infant_cry
8zT9f3WprTY_30_40	Violin_fiddle
GaFz77a_Ir8_50_60	Cello,Violin_fiddle
LUj9d_UdIzg_10_20	Chicken_rooster,Speech
10ETLFDUioI_30_40	Car
EcO8Icws03k_140_150	Singing,Clapping
Av2ayYxovQQ_3_13	Blender
O3-aBl11POg_130_140	Speech,Frying_(food)
-3Me7l4rGok_140_150	Singing
3e_I5qFIdZU_30_40	Basketball_bounce
1s2_vwJxnJw_420_430	Speech,Car
FK-3OGjC3FA_160_170	Cheering,Speech
DhHYu3jhAqk_30_40	Baby_cry_infant_cry
0_nu6hPz3V0_16_26	Speech,Car
2HHOHW_3b4k_520_530	Helicopter
G8mr71VKA3c_150_160	Cheering,Speech
JSBSweyqlF4_30_40	Speech,Dog
NaKZ0NuMlPU_11_21	Speech,Baby_laughter
ISrTzbr_hEo_290_300	Speech,Clapping
Kcum2cMNapk_200_210	Cheering,Speech
HVAJbY2o2yU_90_100	Frying_(food)
M2tyEfA9zME_0_10	Motorcycle,Speech
GfBcE8OLa8U_40_50	Speech,Dog
1IXN3aYayE8_30_40	Car
76tcQ7nWdG8_40_50	Blender
MgyyuRJmi0U_40_50	Speech,Dog
OY6FypPP_qU_0_10	Vacuum_cleaner
48qMX-3ui2Y_580_590	Cello,Violin_fiddle
IYWQMzu3ZAg_60_70	Speech,Dog
O7oCb0gzfD0_50_60	Helicopter
74-okfsYSKU_150_160	Helicopter
KCRK6uXPnmg_60_70	Singing,Speech
I2TerLINT5I_30_40	Chainsaw
Dil2Gddt-HA_110_120	Motorcycle,Speech
JtGYZZhV_3s_60_70	Accordion
J6tmXY_K7AI_21_31	Cat,Speech
P61MTy5HPAY_30_40	Fire_alarm
5o-s547x2e8_90_100	Helicopter
6RdolW1mrGY_60_70	Blender
9DvZPmlONlI_190_200	Singing
6giZCLr_kHQ_110_120	Blender,Speech
ACgjP5Er6tg_130_140	Speech,Dog
CYQJHHZsfA0_20_30	Blender
8yY2HUHW3Bg_30_40	Vacuum_cleaner
Ee2_xpER9MU_20_30	Chainsaw,Motorcycle
6a2OyetkL0c_180_190	Vacuum_cleaner
CIzFsNUTK0s_30_40	Acoustic_guitar,Violin_fiddle
P9-NQGSdDQ4_0_10	Fire_alarm
1RilKLV3wcU_9_19	Car
KDH6QXkpPL8_0_10	Dog
907-8LnYCdc_30_40	Accordion
0Qkyk4q4InA_30_40	Speech,Car
A907LanStMw_230_240	Speech,Dog
DfPPdaZLBd8_10_20	Cello,Speech
K0oQaeZqurw_30_40	Cat,Speech
LJbTWK-djXQ_20_30	Acoustic_guitar,Speech
L05CMilUVoc_30_40	Violin_fiddle,Speech
0z4bWxgJPE0_210_220	Singing,Accordion
2fIX-p9h_q0_180_190	Helicopter
0BEtPXdDQrs_250_260	Fire_alarm
GafB9PErj6Y_11_21	Chicken_rooster,Speech
Jk-CwkvK4Fs_40_50	Helicopter,Speech
CDil3GF2ORM_10_20	Basketball_bounce,Speech
DeO5qTkso0M_30_40	Baby_cry_infant_cry
IgCH6ovi68E_60_70	Fire_alarm
MgLlGihM2O8_30_40	Violin_fiddle
Lb2SWaAE53A_180_190	Basketball_bounce,Speech
-1XWXa8ZTKw_20_30	Speech,Car
Er1kOysH4Gs_30_40	Speech,Clapping
6sHwo4WfdBU_0_10	Motorcycle
1CmYKxIhJU8_0_10	Car
JHrw0phqg0I_30_40	Violin_fiddle,Speech
OToAhZjp22s_80_90	Fire_alarm
Nc_5oXTmibk_70_80	Basketball_bounce,Speech
EyBwCTiXWdA_30_40	Helicopter
FON8JuizkXY_230_240	Motorcycle,Speech
7tHh4fRBuH4_30_40	Speech,Clapping
KhTG-rgIcok_180_190	Singing,Speech
LFscB8kM8Rg_22_32	Chicken_rooster
Ndgcvhn65rY_50_60	Chainsaw,Speech
GdvzrQBMCzw_0_10	Speech,Dog
Bxu6bYpiB70_120_130	Banjo,Speech
HJxW5SGaPMA_90_100	Chainsaw
2ix2KBa5t7Y_160_170	Basketball_bounce,Speech
8WMRrXWeepA_240_250	Chainsaw
BcDf2JBTlj8_170_180	Lawn_mower,Speech
9Dy77y_zVrM_60_70	Chicken_rooster
OebpulkXtZA_30_40	Speech,Baby_cry_infant_cry
8nzgQffdDzc_20_30	Basketball_bounce,Speech
08zo4G8IBq0_30_40	Speech,Car
BdZ-jNtb0E0_180_190	Cello
EgfjjY1GEoo_30_40	Violin_fiddle,Speech
7h3XBP8Jnf0_270_280	Blender,Speech
EUKgh5gQ9qo_21_31	Helicopter,Speech
6RohD87KNXM_30_40	Acoustic_guitar,Violin_fiddle
NJfyu0QxaUI_550_560	Blender,Speech
O8GMMbC73y8_90_100	Vacuum_cleaner
CVWnIGoVL78_30_40	Singing,Acoustic_guitar
AEfRs5CHCME_0_10	Singing,Acoustic_guitar
ATIZJQ2ZL-8_320_330	Motorcycle,Speech
N0RMZy1TcNE_10_20	Baby_laughter
6a1kJwowth4_0_10	Acoustic_guitar
AuVvZqlhvvc_110_120	Cello,Violin_fiddle
C63cUpzg4Sc_30_40	Chicken_rooster
FQA4VYa_AMU_270_280	Chainsaw,Speech
CSXkBsS5Ryw_120_130	Cello,Violin_fiddle
7Dz4LmdDgg8_30_40	Cello,Violin_fiddle
EElZ9LyueT4_0_10	Speech,Dog
2dbm3TLHf5s_30_40	Speech,Car
E2mikg1RxBo_20_30	Accordion
3ijkT9Ci4vI_30_40	Baby_cry_infant_cry
KSTAKWVoGA0_30_40	Cello,Violin_fiddle
3RF95TqoLqg_80_90	Violin_fiddle
CnUq6hFzvCQ_100_110	Singing
4LZ3QKwd_kU_30_40	Cheering,Speech
5E4k6t9A5qo_90_100	Violin_fiddle
O2EP9_HrnQo_30_40	Motorcycle,Speech
HoQjIPYQ_ZY_30_40	Violin_fiddle,Speech
FuNE_Bt9zI4_150_160	Basketball_bounce,Speech
KQWMDEp51ho_30_40	Chicken_rooster,Speech
1F1IG9lGrhQ_30_40	Car
P4PFEVtXFSc_560_570	Violin_fiddle
D1xbiZe19vA_30_40	Speech,Baby_cry_infant_cry
1UGi2soFdDI_80_90	Cello,Violin_fiddle
G7obGSifQ5E_30_40	Violin_fiddle
GwCltARncB0_80_90	Violin_fiddle,Speech
CHt5ha7voIY_60_70	Cello,Violin_fiddle
IVXDKpUyQ40_30_40	Banjo,Speech
JkLTrlQuHpA_13_23	Speech,Baby_cry_infant_cry
KfSNL0DsTeA_190_200	Vacuum_cleaner
D5LEHkIb3pI_30_40	Frying_(food)
HVfj7oo5G8g_40_50	Acoustic_guitar,Speech
H40OxsccelQ_30_40	Cat,Speech
54cP1A5MNiY_320_330	Basketball_bounce,Speech
1U2e0lMOUyQ_440_450	Car
H8hxCMOAy0c_40_50	Singing,Cheering
Eh68KaRtRiM_400_410	Singing,Speech
H9X9i0l8xNw_30_40	Blender
F_8kxTYZ2sU_30_40	Violin_fiddle,Speech
O_CZEgT67pg_60_70	Vacuum_cleaner
19I7pMwCTwU_210_220	Singing
7vUbHK6jsco_30_40	Chicken_rooster,Speech,Dog
HdNTeW1-6IQ_10_20	Cat,Speech
P8CQi4teroA_30_40	Baby_cry_infant_cry
MlwyG9vtcs8_100_110	Motorcycle,Speech
ECmIlwhPn7Q_30_40	Vacuum_cleaner
7D2OlsBVe40_0_10	Speech,Baby_laughter
GpgHcIXaDVk_10_20	Singing,Speech
0E1jIdp2z10_30_40	Vacuum_cleaner
FzdaGfjoseI_0_10	Lawn_mower
MoIuKnCChiI_30_40	Helicopter,Speech
69EKBwaiZrI_100_110	Speech,Clapping
BJw0ruJzhC0_30_40	Helicopter,Speech
Fk6jo81sWC4_370_380	Acoustic_guitar,Speech
9gCfNKhR3-g_30_40	Fire_alarm
JFbiDQ04DeQ_60_70	Singing,Speech
JKIBTMJyuJY_260_270	Violin_fiddle,Speech
9mAtNT65v60_30_40	Singing
NH7BUcmguKM_60_70	Motorcycle,Speech
OSSkUxThA9k_30_40	Cheering,Speech
NRri8a6MYX8_9_19	Cat,Speech
2y0solNbeao_260_270	Cheering
DTeMMlrvLmE_20_30	Chicken_rooster,Speech
AF0oNX1xkMc_340_350	Singing,Speech
2yU_rjQjjo4_410_420	Blender
L-aR15Rs0b8_30_40	Singing,Speech
D1haVfm5VSI_40_50	Speech,Dog
6RdY06_lHik_150_160	Cello,Violin_fiddle
91AycvfJwAI_10_20	Cello
OntR3I9492U_30_40	Speech,Baby_cry_infant_cry
CvZEYDyYrCc_30_40	Speech,Baby_cry_infant_cry
9vi0HqrSZok_20_30	Singing,Speech
0kLEZglWPAI_230_240	Blender
NWopk3JH_-A_90_100	Basketball_bounce,Speech
DLgREKkJW8E_30_40	Violin_fiddle,Speech
D5PhRFsdl4E_40_50	Speech,Dog
C7a21e3SeB8_120_130	Singing
NdJ910zuXrk_10_20	Cat,Speech
AqWLj8Io_ds_80_90	Vacuum_cleaner
P-sHxxlAVTc_140_150	Chicken_rooster
9_-yw-B2ayA_30_40	Accordion
EKsw_wAy7pk_30_40	Speech,Dog
Jk6zyFi79HA_30_40	Lawn_mower
8KRvyLFhiVw_370_380	Helicopter
0wTv9Hxkdcc_120_130	Banjo,Speech
IqA3n3hnnFU_30_40	Chicken_rooster,Speech
NputTRniJ-8_210_220	Clapping
5Unut8KldHk_30_40	Baby_cry_infant_cry
3m_bfBBDAaI_20_30	Cello,Violin_fiddle
-0I89-H0AFo_26_36	Speech,Car
Lej37lm-8Y4_300_310	Singing,Speech
ODPW1BDzxJw_30_40	Singing,Speech
0X_4Rl7Oa14_10_20	Cheering
CUVE4W4_ZJg_20_30	Acoustic_guitar,Speech
AHj1jDHaCXY_170_180	Singing,Speech
ASmaabdaOek_30_40	Singing,Accordion
Jwg3I-qK42A_10_20	Singing,Speech
IIn8HOUeWuo_30_40	Cello,Violin_fiddle
97_dBJobzaE_50_60	Vacuum_cleaner
017ouLQvpXk_0_10	Cheering
KyYjbZIkrn8_170_180	Violin_fiddle
Ln3jKMU9ICA_100_110	Speech,Accordion
MpiZxBrn-64_40_50	Singing,Speech
5U2ZiMVHMxg_200_210	Vacuum_cleaner
K7FtAn1bv5M_27_37	Helicopter
99bIqwVy2l4_20_30	Acoustic_guitar
DeQAIV-Rm2A_230_240	Frying_(food)
NNSgPhBpPuA_200_210	Chicken_rooster,Speech
6yOWIahID0s_0_10	Basketball_bounce,Speech
0f4lqwxyYII_16_26	Car
AmZFUpxRT3w_30_40	Speech,Vacuum_cleaner
CF5V_kLQkes_40_50	Acoustic_guitar,Speech
76CajxHXBJM_30_40	Cello,Violin_fiddle
LitDWTz0kQY_0_10	Cello
GZ63LQD10-Y_3_13	Violin_fiddle,Speech
NV-gBwHuGOw_110_120	Cello,Violin_fiddle
BTOSqSB1YkU_10_20	Speech,Baby_cry_infant_cry
GOdcuSvFowc_10_20	Chicken_rooster,Speech
IyQ9gjZmfu4_130_140	Accordion
8-rNE12KQ80_0_10	Chainsaw,Motorcycle
3FJN4BZSO78_17_27	Baby_cry_infant_cry
IcMJs97Bcss_30_40	Acoustic_guitar,Violin_fiddle
9dsJmfFUFTM_350_360	Cello,Violin_fiddle
B120cGeKD-w_17_27	Lawn_mower
1rGJl6wIBp0_90_100	Singing
DKfg1l4C74o_300_310	Basketball_bounce
JzF4rvFzUCY_20_30	Dog,Vacuum_cleaner
B_sl9Ss4wTY_420_430	Singing,Speech
D-1qr9Ye5-8_170_180	Chainsaw
8FdQyQ7G-Wc_30_40	Helicopter
E0b62a30q8g_60_70	Speech,Vacuum_cleaner
0JOob7gSvns_140_150	Accordion
Hs4soSWfQFY_270_280	Cello,Violin_fiddle
NN16xoDnGpo_40_50	Baby_laughter
2MSxgxQNyFM_30_40	Dog
0I8KA1HUlBo_30_40	Cheering,Speech
HYDvHXhEt5w_10_20	Cat,Speech
BE4VKQ_1fdU_30_40	Violin_fiddle,Speech
EjOpTR4u6WQ_30_40	Violin_fiddle,Speech
A5Hd1O0JFQI_360_370	Vacuum_cleaner
A7iE6fw9mz8_170_180	Lawn_mower,Speech
0R4ILgLLd_o_300_310	Cello,Violin_fiddle
KrDt5MjkN-M_30_40	Accordion
ADV7GilozPA_30_40	Motorcycle
Bc8TwzEQ-hY_80_90	Speech,Dog
L4ezNa69zs4_0_10	Motorcycle,Speech
LKl9MAeN_U8_70_80	Cheering,Speech
GOq_VrjF_9c_30_40	Chicken_rooster
CfGQHe4KF1I_430_440	Singing
1_-SlmrlAmU_10_20	Cheering
9WOgbgfe-XA_10_20	Dog
CW0v1p3BU3o_30_40	Motorcycle,Speech
IyQa7hfrBJk_80_90	Speech,Accordion
Lv5-6zMMzgs_100_110	Cello,Violin_fiddle
3YxzXprgiA0_22_32	Fire_alarm
5jKt97AbJB0_0_10	Banjo,Speech
ItWSR6J3Ehc_150_160	Singing,Speech
BW2p-IeAb_M_30_40	Cello,Violin_fiddle
FDLf_cXqhzA_30_40	Chicken_rooster,Speech
M7hUnfz4_Yo_30_40	Violin_fiddle,Speech
GG0GWwHthy8_410_420	Singing,Speech
9qDCmQH3JuA_160_170	Singing,Speech
2U-US-CXIbY_0_10	Basketball_bounce,Speech
8ZGJM4J_Gc0_30_40	Accordion
D1KYBsrovmk_30_40	Speech,Dog
C45YJ8o-tqU_40_50	Chicken_rooster
-75E9_DMskM_160_170	Speech,Car
KEtp2SsI31I_50_60	Speech,Dog
LXUZsp2YJ1A_30_40	Acoustic_guitar,Speech
Etn5tkmeuhY_60_70	Motorcycle,Speech
EP-K9Os-OiU_50_60	Speech,Vacuum_cleaner
F44Lgjhdw8o_30_40	Violin_fiddle,Speech
3EM4ygQopDI_120_130	Cheering
1xkIrZWnqMI_1_11	Fire_alarm
942m7PNxoOE_180_190	Cello,Violin_fiddle
EWp-NBamGcw_30_40	Violin_fiddle,Speech
O2nJaOiRl8I_230_240	Blender,Speech
CDxTicwqmt8_140_150	Singing,Speech
2aPtGGf0AEg_290_300	Blender,Speech
B70dGkB2NM8_20_30	Chicken_rooster,Dog
8Gmughi5Aco_150_160	Singing,Acoustic_guitar
A3W8hBjYiyM_100_110	Singing
DkPXXZtJtCA_200_210	Violin_fiddle
-2WSzwCWNPc_20_30	Car
IcWu3Dyt9-E_50_60	Helicopter,Speech
2pVaeNPy50g_350_360	Speech,Car
FgCdCgkeg_k_30_40	Speech,Baby_cry_infant_cry
7MT6kn7O-Yg_50_60	Vacuum_cleaner
A5o4-vMEWMM_220_230	Helicopter
AGi6CVGAQ2g_30_40	Violin_fiddle
EUHyRSm_8mY_530_540	Speech,Dog
HUOZjYCeIWY_200_210	Vacuum_cleaner
Lmt9zauMMls_30_40	Cheering,Speech
Kyn8gGX6F48_160_170	Accordion
Lr0F5RFlAk8_0_10	Singing,Speech
GMYYfsSFJaU_4_14	Baby_cry_infant_cry
L-QXiyUFCds_30_40	Cat,Speech
HluTmxsai5w_210_220	Basketball_bounce,Speech
7K4Yhs43uAg_30_40	Helicopter
FcunR0Mt1Vg_20_30	Basketball_bounce,Speech
EtMhyf8s81M_0_10	Chicken_rooster,Speech
P7rl7vZq794_570_580	Speech,Fire_alarm
AVUPw5Fu5dI_30_40	Singing,Speech
GB_weHJP-_8_370_380	Chicken_rooster,Speech
O1y-ufuggAs_440_450	Vacuum_cleaner
IASXPN2yEKk_110_120	Basketball_bounce,Speech
EQkYsCRkPrE_14_24	Baby_cry_infant_cry
FI__T1LdJTM_130_140	Acoustic_guitar,Speech
BtiYs5OcfQE_30_40	Violin_fiddle,Speech
BwFKCe98_-8_60_70	Chicken_rooster,Speech
DSFHb1G8458_30_40	Acoustic_guitar,Speech
CEj8Om7bS4k_240_250	Cello,Violin_fiddle
AGQWFOt0d4E_60_70	Cat,Speech
MZ6lG0KdghM_80_90	Lawn_mower,Speech
5J0IFzqU9-E_30_40	Chainsaw
2nriu-82vFw_30_40	Frying_(food)
9E9gwjPfol4_30_40	Banjo,Violin_fiddle
FQ8H0rhLPT4_30_40	Violin_fiddle,Speech
2pEk6TCTRx8_30_40	Cheering
4VMuCz8Hf20_160_170	Cheering
7W_nNAwMKfk_110_120	Vacuum_cleaner
Ke9-2VJGWaA_30_40	Violin_fiddle
PAbrvAkMQmU_0_10	Helicopter,Speech
MVkRUEdOqF4_30_40	Cello,Speech
MaMfDJzAsfc_90_100	Fire_alarm
MPz0Rpv52dM_0_10	Speech,Dog
MDZRql3t2yk_30_40	Violin_fiddle,Speech
7QGaP_GXPME_30_40	Helicopter
0o1-_G4hrj8_0_10	Lawn_mower
K_h7D5T-B2s_30_40	Motorcycle
FGOaLJg3EDE_300_310	Frying_(food)
Hw11avMvWjc_120_130	Speech,Dog
I8kVlJSRIYo_30_40	Chicken_rooster,Speech
EjQxwHYAuwc_30_40	Speech,Dog
MUPn4gr56HY_30_40	Speech,Baby_cry_infant_cry
0qaGwIn1Jlw_50_60	Speech,Clapping
K03RvENE2ZQ_30_40	Speech,Baby_cry_infant_cry
3VQWxsA1K4c_120_130	Singing
84IfxIrc8Dg_50_60	Cat,Acoustic_guitar
1K1UDnW_hnI_1_11	Dog
8OwtBWPBZCM_90_100	Vacuum_cleaner
8HIMLturroY_20_30	Cello,Violin_fiddle
JcxKY894xe4_30_40	Speech,Dog
GzqEMAwESoo_20_30	Singing
8Hc7q-r7s18_30_40	Basketball_bounce,Speech
K4_pxCBMFmM_0_10	Cat,Speech
GihlVm6jC1g_20_30	Speech,Dog
7Kp8w8uPFUY_120_130	Vacuum_cleaner
Ow_h0XYnJ_Q_50_60	Helicopter
A8EeDaxnwfc_20_30	Speech,Clapping
Ian4jpPHi3o_320_330	Blender
NW0JLksWAek_40_50	Helicopter
FDMdVveepRw_80_90	Speech,Dog
DQXODrNT2OE_30_40	Violin_fiddle,Speech
2moq-eVnl0Y_0_10	Acoustic_guitar
6GwJc_bW-tU_50_60	Chicken_rooster
5LwPTenbbQg_30_40	Cheering,Speech,Clapping
GTnE6sIXs-w_460_470	Accordion
8_R_1QlT8Kg_10_20	Cheering,Speech
HymJ4U3PTJY_410_420	Cello,Violin_fiddle
1vajveCQ3X8_20_30	Basketball_bounce
0eYgYrenUv8_30_40	Banjo,Speech
BcSh_NeX87s_0_10	Cheering,Speech
2oXRXgdHuTQ_0_10	Speech,Car
0IOmkKK_2hg_190_200	Motorcycle,Car
OY9lW1HHMrE_200_210	Cello,Violin_fiddle
GX6WR8915E8_160_170	Violin_fiddle
LWBPrGygIeA_160_170	Speech,Frying_(food)
2pHqNqTuhU4_430_440	Banjo,Speech
KDp4mjPnD64_280_290	Cello,Violin_fiddle
DhwawzxZ5Nc_170_180	Singing,Speech
Gt6yUuybhjw_80_90	Lawn_mower
GW0VIylBA2g_30_40	Violin_fiddle,Speech
LHdCHnjloYw_30_40	Blender
FS75JZ6aCEA_20_30	Cat,Speech
KWiCSA5zTcY_190_200	Singing,Speech
42hTsd5CIms_30_40	Cello,Violin_fiddle
IlvZ8HupdQU_40_50	Speech,Dog
FzlS9OL89o4_10_20	Accordion
K-8qk-QLi7I_540_550	Frying_(food)
9UxT_PaOgyg_80_90	Singing
3-B90a6diKs_280_290	Cheering
0vnlwjvetZo_30_40	Car
DAUAR3Edc1s_180_190	Singing
4iE0AvILmTA_400_410	Cheering
8jWQKgT_wiA_10_20	Chicken_rooster
4FdIMnwB8E0_100_110	Cheering
9pfFSRdPDUc_2_12	Baby_cry_infant_cry
OHALRJRGe98_30_40	Violin_fiddle,Speech
KO6lRW2xfdY_30_40	Violin_fiddle,Speech
DAyn1LaiQgQ_24_34	Frying_(food)
Er3xDUG5hlo_510_520	Basketball_bounce
FNMZw8g1KSE_260_270	Violin_fiddle,Speech
DXkokg6y4rk_70_80	Singing
Cxexc-HUihs_110_120	Singing,Speech
NONQaGdhCZQ_10_20	Acoustic_guitar,Speech
H8ap0ktP1Ps_100_110	Motorcycle,Speech
N0bDasbBqTw_30_40	Speech,Baby_cry_infant_cry
MUqzrs_Svcs_30_40	Blender
0ZxypRIKVNc_0_10	Basketball_bounce
Gh8O5lCD3wI_70_80	Speech,Baby_cry_infant_cry
DsollSJK-oo_20_30	Singing
FzX2EolvHTY_30_40	Chicken_rooster,Speech
8rTu0h4hx6s_90_100	Chainsaw
LOxk2qFV4rE_50_60	Motorcycle,Speech
Oa9cUW6xTM4_30_40	Violin_fiddle,Speech
0ZxjJgqUfZw_14_24	Chicken_rooster
BVxGkUFtVl8_80_90	Motorcycle,Speech
LHfbLIaQtdw_260_270	Basketball_bounce,Speech
CpsukJiJtm8_60_70	Cat,Speech
LuBmOLAWd0g_50_60	Motorcycle,Speech
5Xx6-kytMWA_30_40	Cello,Violin_fiddle
OBXaXA5TMhc_0_10	Basketball_bounce,Speech
JaeFmM6saGs_0_10	Helicopter
EXxDqf6KV0w_30_40	Chainsaw
AiSgQ8OOw0U_30_40	Acoustic_guitar,Speech
14Jg8a1ypFo_30_40	Speech,Car
B4OBJsnYjtA_18_28	Violin_fiddle,Speech
0so7Xvf_j9k_11_21	Car
Cg6r9hMEgHg_20_30	Speech,Dog
AlshOYjdNmM_40_50	Vacuum_cleaner
IuT5XXO4xFs_440_450	Vacuum_cleaner
COH8BFvNhE0_30_40	Violin_fiddle,Speech
FXNxpy_j6tU_50_60	Singing,Speech
A_66aTHgI0I_0_10	Banjo,Cello
L2Me9l7YueM_20_30	Chicken_rooster,Speech
CS4cJBRBE6I_0_10	Chainsaw
2Tg8LHzMOgs_150_160	Basketball_bounce,Speech
CXH2MYOjgm4_420_430	Cheering,Speech
5yrq7Bh8TH0_60_70	Cheering,Speech
HPkIe_erPHM_30_40	Accordion
7uSeM39ssXw_0_10	Helicopter
1RHkTd5Yu3A_0_10	Car
EE7TIicYi1k_30_40	Violin_fiddle,Speech
-3E4i8VstlA_30_40	Speech,Car
0wMU32zkSVU_0_10	Violin_fiddle
6vwAcL1eZac_230_240	Banjo,Acoustic_guitar,Speech
JwWmhuLJd-E_40_50	Cello,Violin_fiddle
B9heGupPnrA_210_220	Vacuum_cleaner
1X7zkuZA-a4_25_35	Cheering,Clapping
7u4xxjh6LOE_0_10	Telephone_bell_ringing,Speech
HrelQtLzAww_120_130	Singing,Speech
NWY4_SsKp-E_50_60	Basketball_bounce
E9wD6zi-hc4_150_160	Singing,Violin_fiddle
3Bmikkeaz9k_80_90	Speech,Car
BvPCdVqKqcY_310_320	Singing,Speech
1bGiPm8VF0I_18_28	Blender
9u6Mewu4ah8_30_40	Acoustic_guitar,Speech
Ay4il3RrFog_30_40	Singing,Speech
DqxAuC6qBYM_0_10	Helicopter
8VZs-wTEuCE_20_30	Dog,Baby_cry_infant_cry
AExBY1NXtLQ_0_10	Accordion
14hdLleo98I_0_10	Telephone_bell_ringing
CdcdNEd8xAU_90_100	Motorcycle,Speech
Mw7udZ_Y320_140_150	Singing,Speech
0-USZX_YTv4_390_400	Cheering
BEVyFNbICBA_30_40	Chicken_rooster
0w0OfkfQxHo_30_40	Car
0AQvDc3w0S0_190_200	Cheering,Speech
0saGA7KmMM4_40_50	Basketball_bounce,Speech
7g8QoqkTQfw_30_40	Frying_(food)
BaT_gnccoF4_50_60	Speech,Dog
Bmk2hkgBitA_400_410	Motorcycle,Speech
1N2Qke7eo9k_10_20	Frying_(food)
MgQCD_N4dTQ_30_40	Vacuum_cleaner
2rc5E2KBVRg_30_40	Cheering
OWmKuN2EQxA_30_40	Accordion
B98wkZ6Mt4U_30_40	Baby_laughter
6DMX8gljdqU_90_100	Speech,Frying_(food)
EP_v9pe5hjg_110_120	Motorcycle,Speech
0_Jhvi8PQR8_20_30	Speech,Vacuum_cleaner
FM7RaM80ns4_0_10	Chicken_rooster
11eIrws6r2s_0_10	Cheering
A4SLTdmJ5mI_20_30	Cello,Violin_fiddle
LVR-kC14--8_70_80	Cheering,Speech
LnmL4jfRHeQ_170_180	Lawn_mower
LJq-5ezB4CY_0_10	Speech,Baby_laughter
9cv0DTiW5ho_180_190	Speech,Baby_laughter
PB76eHCHmjg_30_40	Accordion
O7R6HfpaSrk_20_30	Speech,Dog
9rW1KOSpy6Q_10_20	Chicken_rooster
